MASTER_CAMPAIGN_ID,MEDIA_TYPE,OBJ_PRIORITY,OBJECTIVE,METRIC,PRODUCT,TIMEPERIOD,EXPOSED,CONTROL,UPLIFT,PCT_UPLIFT
i2c1510047a,"Instore Sampling1, Six Sheets1, Instore Sampling3",3,Grow total units,Units,Offer,2,779,440.540754,338.459246,0.768281
i2c1509134a,"JS Magazine1, TV Wall1",0,Overview,Known_spend,Offer,2,18995.97,14926.44013,4069.52987,0.272639
i2c1509134a,Six Sheets1,3,Grow total category,Known_spend,Aisle,2,111919.4,97745.98383,14173.41617,0.145003
i2c1507187a,"Entrance Gates1, TV Wall1",2,Acquire new customers,New_custs,Offer,3,632,388.046012,243.953988,0.628673
i2c1507187a,"Entrance Gates1, Six Sheets1, TV Wall1",3,Retain new customers (trialists),New_trialists,Brand,3,3959,3471.5453,487.4547,0.140414
i2c1510047a,Total,0,Overview,Known_spend,Brand,2,446748.58,297240.9228,149507.6572,0.502985
i2c1510047a,Other,0,Overview,Known_spend,Offer,3,138.59,224.436253,-85.846253,-0.382497
i2c1510047a,JS Magazine1,0,Overview,Known_spend,Brand,2,38686.11,21699.04353,16987.06647,0.782849
i2c1507187a,"Entrance Gates1, Six Sheets1, TV Wall1",1,Grow frequency of shop per customer,FOP,Brand,3,1.254251,1.280367,-0.026115,-0.020397
i2c1507187a,Six Sheets1,1,Grow frequency of shop per customer,FOP,Brand,3,1.222669,1.241445,-0.018776,-0.015124
i2c1507187a,"Entrance Gates1, Six Sheets1",2,Acquire new customers,New_custs,Offer,3,131,79.04504,51.95496,0.657283
i2c1507187a,Entrance Gates1,3,Retain new customers (trialists),New_trialists,Brand,2,3387,3082.946015,304.053985,0.098624
i2c1507187a,"Entrance Gates1, Six Sheets1, TV Wall1",3,Retain new customers (trialists),New_trialists,Brand,2,2676,2081.281898,594.718102,0.285746
i2c1507187a,Entrance Gates1,3,Retain new customers (trialists),New_trialists,Brand,3,5206,5054.144365,151.855635,0.030046
i2c1510047a,Six Sheets1,3,Grow total units,Units,Offer,3,14789,15953.04025,-1164.040251,-0.072967
i2c1509134a,JS Magazine1,2,Grow spend per existing customer,SPEC,Offer,3,3.929889,4.306758,-0.376868,-0.087506
i2c1509134a,Six Sheets1,0,Overview,Known_spend,Offer,3,17978.14,17727.93667,250.203331,0.014114
i2c1509134a,JS Magazine1,0,Overview,Units,Brand,3,4932,4169.636151,762.363849,0.182837
i2c1507187a,Entrance Gates1,0,Overview,Units,Offer,2,3778,2795.387156,982.612844,0.351512
i2c1507187a,Entrance Gates1,0,Overview,Known_spend,Offer,2,7856.99,5954.228506,1902.761494,0.319565
i2c1507187a,"Entrance Gates1, Six Sheets1, TV Wall1",0,Overview,Known_spend,Offer,2,7513,4905.345149,2607.654851,0.531595
i2c1510047a,"Instore Sampling1, Six Sheets1, Instore Sampling3",0,Overview,Known_spend,Brand,2,6224.31,3473.352924,2750.957076,0.792018
i2c1507187a,"Entrance Gates1, TV Wall1",1,Grow frequency of shop per customer,FOP,Brand,2,1.116784,1.132089,-0.015305,-0.01352
i2c1507187a,Six Sheets1,1,Grow frequency of shop per customer,FOP,Offer,3,1.153938,1.164552,-0.010614,-0.009114
i2c1507187a,"Entrance Gates1, TV Wall1",3,Retain new customers (trialists),New_trialists,Brand,2,11186,9938.072535,1247.927465,0.12557
i2c1510047a,Other,1,Acquire new customers,New_custs,Brand,2,7173,3382,3791,1.120934
i2c1510047a,Instore Sampling1,1,Acquire new customers,New_custs,Offer,2,220,116.015489,103.984511,0.896299
i2c1510047a,"JS Magazine1, JS Magazine2",1,Acquire new customers,New_custs,Offer,3,20,5,15,3
i2c1510047a,Instore Sampling3,3,Grow total units,Units,Offer,3,654,498.18052,155.81948,0.312777
i2c1509134a,"JS Magazine1, TV Wall1",1,Retain existing customers,Existing_custs,Offer,3,870,860.389744,9.610256,0.01117
i2c1509134a,Six Sheets1,1,Retain existing customers,Existing_custs,Brand,2,1844,1889.67232,-45.67232,-0.024169
i2c1510047a,"JS Magazine1, Six Sheets1, JS Magazine2",0,Overview,Known_spend,Brand,2,10155.04,5183.005622,4972.034378,0.959296
i2c1510047a,"Six Sheets1, Instore Sampling2",0,Overview,Known_spend,Brand,2,22354.7,15277.21697,7077.483034,0.46327
i2c1510047a,Instore Sampling3,1,Acquire new customers,New_custs,Offer,3,14,5,9,1.8
i2c1510047a,JS Magazine1,1,Acquire new customers,New_custs,Brand,2,6461,3559,2902,0.815398
i2c1510047a,Total,1,Acquire new customers,New_custs,Offer,2,22541,14602.26603,7938.733966,0.543665
i2c1510047a,"JS Magazine1, Six Sheets1, JS Magazine2",1,Acquire new customers,New_custs,Offer,3,5,2,3,1.5
i2c1510047a,JS Magazine2,1,Acquire new customers,New_custs,Brand,2,2216,1278.124319,937.875681,0.733791
i2c1509134a,TV Wall1,2,Grow spend per existing customer,SPEC,Offer,2,4.215896,4.14151,0.074386,0.017961
i2c1510047a,Total,0,Overview,Known_spend,Offer,2,145237,96502.69609,48734.30391,0.505005
i2c1510047a,"JS Magazine1, JS Magazine2",1,Acquire new customers,New_custs,Brand,3,68,38,30,0.789474
i2c1510047a,JS Magazine2,1,Acquire new customers,New_custs,Brand,3,22,9.000875,12.999125,1.444207
i2c1510047a,Instore Sampling1,1,Acquire new customers,New_custs,Brand,2,535,385.051409,149.948591,0.389425
i2c1510047a,"Six Sheets1, Instore Sampling2",3,Grow total units,Units,Brand,3,4114,4486.681592,-372.681592,-0.083064
i2c1509134a,Six Sheets1,1,Retain existing customers,Existing_custs,Offer,3,1278,1274.635702,3.364298,0.002639
i2c1507187a,Entrance Gates1,3,Retain new customers (trialists),New_trialists,Offer,3,336,326.854317,9.145683,0.027981
i2c1507187a,"Six Sheets1, TV Wall1",0,Overview,Units,Brand,3,58962,54653.50536,4308.494643,0.078833
i2c1510047a,"JS Magazine1, Six Sheets1",0,Overview,Known_spend,Offer,3,1101.3,859.597667,241.702333,0.281181
i2c1507187a,Entrance Gates1,1,Grow frequency of shop per customer,FOP,Brand,3,1.213559,1.211011,0.002547,0.002104
i2c1507187a,"Six Sheets1, TV Wall1",1,Grow frequency of shop per customer,FOP,Offer,3,1.124936,1.188805,-0.063869,-0.053725
i2c1507187a,Entrance Gates1,2,Acquire new customers,New_custs,Offer,2,1570,1026.786871,543.213129,0.529042
i2c1507187a,Total,3,Retain new customers (trialists),New_trialists,Offer,2,6681,5346.768703,1334.231297,0.24954
i2c1507187a,TV Wall1,3,Retain new customers (trialists),New_trialists,Offer,3,4431,3804.723115,626.276885,0.164605
i2c1510047a,"Instore Sampling1, Six Sheets1",1,Acquire new customers,New_custs,Brand,2,7805,5201,2604,0.500673
i2c1510047a,"Instore Sampling1, Six Sheets1, Instore Sampling2",1,Acquire new customers,New_custs,Brand,2,711,377,334,0.885942
i2c1510047a,"JS Magazine1, JS Magazine2",3,Grow total units,Units,Offer,3,217,199.561812,17.438188,0.087382
i2c1509134a,Other,2,Grow spend per existing customer,SPEC,Offer,2,4.426136,4.85287,-0.426734,-0.087934
i2c1507187a,Six Sheets1,0,Overview,Known_spend,Offer,3,13844.89,12564.0799,1280.810103,0.101942
i2c1510047a,Six Sheets1,1,Acquire new customers,New_custs,Brand,2,30575,24259.51402,6315.48598,0.26033
i2c1510047a,"JS Magazine1, JS Magazine2",3,Grow total units,Units,Offer,2,5165,2654.150338,2510.849662,0.946009
i2c1509134a,JS Magazine1,1,Retain existing customers,Existing_custs,Brand,3,1239,1131.138889,107.861111,0.095356
i2c1507187a,TV Wall1,0,Overview,Units,Brand,2,299999,271063.496,28935.50399,0.106748
i2c1507187a,Total,0,Overview,Units,Offer,2,77800,55953.661,21846.33901,0.390436
i2c1507187a,Total,0,Overview,Units,Offer,3,82657,72367.05065,10289.94935,0.142191
i2c1507187a,Total,0,Overview,Known_spend,Offer,3,185047.65,162987.2368,22060.41316,0.135351
i2c1510047a,"Instore Sampling1, Six Sheets1, Instore Sampling2",1,Acquire new customers,New_custs,Offer,2,221,115,106,0.921739
i2c1510047a,JS Magazine2,3,Grow total units,Units,Offer,2,2309,1494.229121,814.770879,0.545278
i2c1510047a,"Instore Sampling1, Six Sheets1, Instore Sampling2",0,Overview,Known_spend,Offer,2,1607,898.275801,708.724199,0.788983
i2c1510047a,"Six Sheets1, Instore Sampling2",0,Overview,Known_spend,Offer,2,7830.73,4997.144121,2833.585879,0.567041
i2c1510047a,Other,3,Grow total units,Units,Offer,2,5685,2777.322726,2907.677274,1.046935
i2c1507187a,TV Wall1,2,Acquire new customers,New_custs,Brand,3,12570,10288.89132,2281.108678,0.221706
i2c1507187a,"Entrance Gates1, Six Sheets1, TV Wall1",0,Overview,Known_spend,Brand,2,42250.04,34274.96109,7975.078906,0.232679
i2c1509134a,JS Magazine1,2,Grow spend per existing customer,SPEC,Offer,2,4.653002,4.802168,-0.149165,-0.031062
i2c1509134a,JS Magazine1,2,Grow spend per existing customer,SPEC,Brand,3,5.064103,5.156191,-0.092088,-0.01786
i2c1509134a,Other,0,Overview,Known_spend,Brand,3,8856.58,7331.586125,1524.993875,0.208003
i2c1510047a,"Instore Sampling1, Six Sheets1",1,Acquire new customers,New_custs,Offer,3,138,93,45,0.483871
i2c1510047a,Total,1,Acquire new customers,New_custs,Offer,3,925,732.013148,192.986852,0.263639
i2c1510047a,Total,3,Grow total units,Units,Offer,2,56936,37092.33384,19843.66616,0.53498
i2c1507187a,"Entrance Gates1, Six Sheets1, TV Wall1",1,Grow frequency of shop per customer,FOP,Brand,2,1.13622,1.164054,-0.027834,-0.023911
i2c1507187a,"Six Sheets1, TV Wall1",1,Grow frequency of shop per customer,FOP,Offer,2,1.068694,1.120647,-0.051953,-0.04636
i2c1507187a,"Entrance Gates1, Six Sheets1",3,Retain new customers (trialists),New_trialists,Offer,2,251,207.220741,43.779259,0.211269
i2c1507187a,TV Wall1,0,Overview,Units,Offer,3,45656,39426.235,6229.764997,0.158011
i2c1507187a,"Six Sheets1, TV Wall1",0,Overview,Known_spend,Offer,2,11011,8085.206825,2925.793175,0.36187
i2c1507187a,"Entrance Gates1, Six Sheets1",0,Overview,Known_spend,Offer,2,6462.7,4361.101523,2101.598477,0.481896
i2c1510047a,"Six Sheets1, Instore Sampling2",0,Overview,Known_spend,Offer,3,4151.29,3910.139784,241.150216,0.061673
i2c1510047a,Total,1,Acquire new customers,New_custs,Brand,2,75162,49307.83444,25854.16557,0.524342
i2c1510047a,Total,1,Acquire new customers,New_custs,Brand,3,3845,3004.049802,840.950198,0.279939
i2c1510047a,Six Sheets1,1,Acquire new customers,New_custs,Offer,3,411,427.009048,-16.009048,-0.037491
i2c1509134a,JS Magazine1,3,Grow total category,Known_spend,Aisle,2,71666.48,60377.65246,11288.82754,0.18697
i2c1509134a,Six Sheets1,0,Overview,Units,Offer,3,6519,6496.129807,22.870193,0.003521
i2c1510047a,Total,0,Overview,Known_spend,Brand,3,114428.96,111827.6648,2601.295171,0.023262
i2c1510047a,"Instore Sampling1, Six Sheets1, Instore Sampling3",0,Overview,Known_spend,Brand,3,1999.46,1595.677335,403.782665,0.253048
i2c1510047a,"Instore Sampling1, Six Sheets1, Instore Sampling3",1,Acquire new customers,New_custs,Brand,3,68,33,35,1.060606
i2c1509134a,Other,1,Retain existing customers,Existing_custs,Brand,2,769,677.344,91.656,0.135317
i2c1507187a,"Entrance Gates1, Six Sheets1",2,Acquire new customers,New_custs,Offer,2,1201,679.387115,521.612885,0.76777
i2c1507187a,Entrance Gates1,0,Overview,Units,Brand,2,30561,28404.10095,2156.899054,0.075936
i2c1510047a,"Instore Sampling1, Six Sheets1, Instore Sampling3",0,Overview,Known_spend,Offer,3,1188.7,891.884436,296.815564,0.332796
i2c1510047a,JS Magazine1,1,Acquire new customers,New_custs,Offer,2,1180,725,455,0.627586
i2c1509134a,"Six Sheets1, TV Wall1",1,Retain existing customers,Existing_custs,Offer,2,2928,2721.626084,206.373916,0.075827
i2c1509134a,Total,1,Retain existing customers,Existing_custs,Brand,2,44604,44451.04524,152.954762,0.003441
i2c1509134a,Total,2,Grow spend per existing customer,SPEC,Brand,3,5.710603,5.622923,0.08768,0.015593
i2c1509134a,Total,0,Overview,Units,Brand,2,142548,131238.4164,11309.58359,0.086176
i2c1507187a,"Entrance Gates1, Six Sheets1",0,Overview,Units,Offer,3,2818,2587.466149,230.533851,0.089096
i2c1507187a,"Entrance Gates1, TV Wall1",0,Overview,Units,Offer,2,16175,10536.67999,5638.320006,0.535114
i2c1507187a,"Six Sheets1, TV Wall1",0,Overview,Known_spend,Brand,3,105309.79,97250.21908,8059.570918,0.082875
i2c1510047a,JS Magazine1,0,Overview,Known_spend,Offer,2,7751.5,4648.440944,3103.059056,0.667548
i2c1509134a,"Six Sheets1, TV Wall1",1,Retain existing customers,Existing_custs,Offer,3,2783,2777.955397,5.044603,0.001816
i2c1509134a,Other,2,Grow spend per existing customer,SPEC,Brand,3,5.379509,5.485369,-0.105861,-0.019299
i2c1509134a,TV Wall1,2,Grow spend per existing customer,SPEC,Brand,3,5.73376,5.631553,0.102207,0.018149
i2c1509134a,Total,2,Grow spend per existing customer,SPEC,Offer,2,4.237861,4.198724,0.039137,0.009321
i2c1509134a,Other,0,Overview,Known_spend,Brand,2,9747.78,8263.808102,1483.971898,0.179575
i2c1509134a,JS Magazine1,0,Overview,Known_spend,Offer,3,6392.84,5969.15578,423.68422,0.070979
i2c1509134a,Total,3,Grow total category,Known_spend,Aisle,3,3555751.75,3253234.601,302517.1494,0.09299
i2c1509134a,Total,0,Overview,Known_spend,Offer,2,426576.69,329782.8026,96793.88744,0.293508
i2c1510047a,Other,1,Acquire new customers,New_custs,Brand,3,47,46,1,0.021739
i2c1507187a,"Six Sheets1, TV Wall1",1,Grow frequency of shop per customer,FOP,Brand,2,1.119351,1.14878,-0.029429,-0.025618
i2c1507187a,Total,2,Acquire new customers,New_custs,Brand,3,22461,17867.69733,4593.30267,0.257073
i2c1507187a,Total,2,Acquire new customers,New_custs,Brand,2,136970,112158.188,24811.81199,0.221222
i2c1507187a,Six Sheets1,2,Acquire new customers,New_custs,Offer,2,1361,1166.622039,194.377961,0.166616
i2c1507187a,Total,3,Retain new customers (trialists),New_trialists,Brand,3,94490,89335.08098,5154.919017,0.057703
i2c1507187a,"Six Sheets1, TV Wall1",3,Retain new customers (trialists),New_trialists,Brand,3,6418,5854.646734,563.353266,0.096223
i2c1509134a,Other,0,Overview,Units,Brand,2,2720,2280.639106,439.360894,0.192648
i2c1509134a,"JS Magazine1, TV Wall1",0,Overview,Units,Offer,3,4568,4351.03073,216.96927,0.049866
i2c1507187a,"Entrance Gates1, Six Sheets1",0,Overview,Units,Brand,3,32701,31125.82981,1575.170192,0.050607
i2c1507187a,"Entrance Gates1, Six Sheets1, TV Wall1",0,Overview,Known_spend,Brand,3,64294.13,58413.94104,5880.188965,0.100664
i2c1507187a,Total,0,Overview,Known_spend,Brand,3,1565910.71,1482630.907,83279.80297,0.05617
i2c1510047a,"Six Sheets1, Instore Sampling3",0,Overview,Known_spend,Brand,3,7830.96,7351.707711,479.252289,0.065189
i2c1510047a,"JS Magazine1, JS Magazine2",0,Overview,Known_spend,Brand,3,304.03,300.648549,3.381451,0.011247
i2c1507187a,Entrance Gates1,2,Acquire new customers,New_custs,Brand,3,1321,1084.831353,236.168647,0.217701
i2c1507187a,TV Wall1,3,Retain new customers (trialists),New_trialists,Brand,3,50191,47433.51859,2757.481407,0.058134
i2c1510047a,"Six Sheets1, Instore Sampling3",3,Grow total units,Units,Brand,2,13441,8944.873259,4496.126741,0.502648
i2c1510047a,JS Magazine2,3,Grow total units,Units,Offer,3,113,136.656942,-23.656942,-0.173112
i2c1509134a,TV Wall1,1,Retain existing customers,Existing_custs,Offer,2,15919,14947.97605,971.023948,0.06496
i2c1509134a,Other,2,Grow spend per existing customer,SPEC,Offer,3,4.505479,4.669636,-0.164157,-0.035154
i2c1509134a,TV Wall1,2,Grow spend per existing customer,SPEC,Offer,3,4.525388,4.534294,-0.008907,-0.001964
i2c1509134a,TV Wall1,0,Overview,Known_spend,Brand,3,690232.38,613299.842,76932.53796,0.12544
i2c1510047a,Instore Sampling3,3,Grow total units,Units,Offer,2,297,154.830156,142.169844,0.918231
i2c1510047a,"Six Sheets1, Instore Sampling3",3,Grow total units,Units,Brand,3,5183,5104.076581,78.923419,0.015463
i2c1510047a,"Six Sheets1, Instore Sampling3",3,Grow total units,Units,Offer,3,2156,2021.458634,134.541366,0.066557
i2c1509134a,Total,2,Grow spend per existing customer,SPEC,Brand,2,5.08339,4.993824,0.089567,0.017935
i2c1509134a,Other,0,Overview,Known_spend,Offer,3,3415.04,3245.413048,169.626952,0.052267
i2c1509134a,Total,0,Overview,Known_spend,Brand,2,474092.5,439842.492,34250.00798,0.077869
i2c1507187a,TV Wall1,1,Grow frequency of shop per customer,FOP,Offer,3,1.127756,1.14094,-0.013183,-0.011555
