MASTER_CAMPAIGN_ID,PRODUCT,METRIC,PP_RESULTS
"i2c1510108a","Teachers         ","category_share",0.005000
"i2c1510046a","Offer      ","category_share",0.063000
"i2c1509125a","JS            ","category_share",0.000000
"i2cFAIDHDWV3","Aisle            ","average_spend ",419743.520000
"i2c1510046a","Brand         ","average_spend ",199882.390000
"i2c1510108a","The Famous Grouse","average_spend ",433626.160000
"i2c1510108a","Offer         ","category_share",0.000000
"i2c1509125a","Aisle         ","average_spend ",391010.300000
"i2cFAIDHDWV3","JS            ","sales_growth  ",0.014000
"i2c1510046a","Rest of Cat","average_spend ",1010885.190000
"i2c1507161a","Cadburymarvellouscreations","sales_growth  ",-0.214000
"i2c1509029a","Rest of Cat","average_spend ",2929839.930000
"i2c1509029a","Brand     ","average_spend ",82163.810000
"i2cLYNX666","Total Roll-On                 ","category_share",0.066000
"i2c1510020a","Brand                         ","category_share",0.044000
"i2cLYNX666","Aisle                         ","average_spend ",853938.670000
"i2c1510054a2","JS        ","category_share",0.071000
"i2c1510020a","Aisle     ","sales_growth  ",-0.041000
"i2c1510054a2","Aisle     ","sales_growth  ",-0.514000
"i2c1510013a","Aisle     ","sales_growth  ",0.084000
"i2c1510013a","Maynards  ","sales_growth  ",0.075000
"i2c1510003a1","JS        ","category_share",0.078000
"i2c1509124a","Brand     ","category_share",0.042000
"i2c1509124a","Aisle     ","sales_growth  ",-0.019000
"i2c1511015a","Rest of Cat","category_share",0.299000
"i2c1511015a","Aisle           ","category_share",1.000000
"i2c1511015a","SEASONAL CAKE   ","category_share",0.085000
"i2c1509125a2","Offer           ","category_share",0.491000
"i2c1508179a","JS          ","category_share",0.409000
"i2c1508179a","Freixenet       ","average_spend ",34914.840000
"i2cLYNX333","Rest of Cat","category_share",0.396000
"i2cLYNX333","Total Body Sprays             ","sales_growth  ",0.026000
"i2c1508186a2","Aisle        ","category_share",1.000000
"i2c1509070a","GoldStar  ","average_spend ",366.340000
"i2c1509070a","Aisle             ","average_spend ",349985.420000
"i2c1508186a2","Sante Maria ","sales_growth  ",-0.671000
"i2c1511135a","Kelloggsnutrigrain","category_share",0.053000
"i2c1512022P","Offer         ","category_share",0.525000
"i2c1509016a","Rest of Cat","sales_growth  ",-0.152000
"i2c1509016a","Sainsbuys      ","sales_growth  ",-0.177000
"i2c1508223a","Offer         ","category_share",0.078000
"i2c1509014a","Offer        ","average_spend ",6115.220000
"i2c1508124a","JS            ","category_share",0.136000
"i2c1508223a","JS            ","sales_growth  ",-0.098000
"i2c1507141a","JS        ","sales_growth  ",0.070000
"i2c1509014a","Brand     ","category_share",0.216000
"i2c1508250a","Vita CoCo   ","category_share",0.051000
"i2c1509116a","Rest of Cat","sales_growth  ",-0.207000
"i2c1508223a","Brand     ","sales_growth  ",-0.221000
"i2c1509106a","Offer     ","average_spend ",30670.420000
"i2c1509069a","Schwartz  ","category_share",0.437000
"i2c1508127a","Offer         ","sales_growth  ",-0.315000
"i2c1511003a","Warburtons          ","category_share",0.154000
"i2c1511103a","JS          ","category_share",0.180000
"i2c1511005a","Aisle        ","average_spend ",1166682.210000
"i2c1509004a2","Rest of Cat","category_share",0.018000
"i2c1510033a","Velvet    ","average_spend ",33579.450000
"i2c1511005a","Offer          ","sales_growth  ",0.073000
"i2c1511003a","Hovis               ","category_share",0.141000
"i2c1511103a","Aisle       ","average_spend ",2342586.040000
"i2c1512047a","Aisle          ","average_spend ",2693065.820000
"i2cHSV4","Pantene Dandruff","average_spend ",2079.950000
"i2cGILLEV4","Wilkinson Sword","category_share",0.125000
"i2c1510136a","JS        ","sales_growth  ",-0.011000
"i2c1510136a","Cafepod    ","average_spend ",-2.750000
"i2cGILLEV4","Rest of Cat","sales_growth  ",-0.997000
"i2cGILLEV4","JS        ","average_spend ",9222.400000
"i2c1510136a","Carte Noire","sales_growth  ",-0.205000
"i2cVENUSV4","Aisle     ","sales_growth  ",0.047000
"i2cVENUSV4","Brand          ","category_share",0.445000
"i2c1512047a","Cadbury Heroes ","category_share",0.052000
"i2c1510136a","Offer      ","sales_growth  ",20.635000
"i2c1510136a","Brand      ","average_spend ",123837.490000
"i2c1509042a","Rekordelig ","average_spend ",63969.520000
"i2c1509042a","Rekordelig ","sales_growth  ",0.120000
"i2cFAIFEV2","Aisle           ","category_share",1.000000
"i2c1510041a","Aisle              ","sales_growth  ",-0.010000
"i2c1509103a","Brand      ","sales_growth  ",-0.095000
"i2cFABREV2","Dettol    ","sales_growth  ",-0.085000
"i2cLENUNV2","Offer     ","sales_growth  ",0.926000
"i2c1510041a","Rest of Cat","sales_growth  ",0.002000
"i2cFAIDHDWV2","Offer     ","category_share",0.087000
"i2cOLAYV2","Aisle           ","sales_growth  ",-0.088000
"i2cLENUNV2","Aisle           ","sales_growth  ",0.047000
"i2cOLAYV2","JS        ","category_share",0.078000
"i2cORALBV2","Aisle           ","category_share",1.000000
"i2cLENORV2","Brand      ","category_share",0.444000
"i2cLENORV2","Rest of Cat","category_share",0.057000
"i2cFAIDADWV2","Finish Quantum","sales_growth  ",-0.096000
"i2cOLAYV2","Brand           ","sales_growth  ",-0.128000
"i2cFAIDHDWV2","Aisle           ","category_share",1.000000
"i2c1509131a","Belvoir    ","category_share",0.054000
"i2c1509131a","Aisle              ","sales_growth  ",-0.034000
"i2c1509016a2","Brand          ","average_spend ",171731.700000
"i2c1510020a2","Aisle       ","sales_growth  ",-0.041000
"i2c1510020a2","Offer       ","sales_growth  ",-0.073000
"i2c1510020a2","JS             ","category_share",0.514000
"i2c1509016a2","JS             ","average_spend ",1035690.970000
"i2cLYNX888","Total Body Sprays             ","sales_growth  ",0.026000
"i2cLYNX888","Aisle                         ","average_spend ",853938.670000
"TEST_JD","Youngs ","average_spend ",294741.400000
"TEST_JD","McCains","average_spend ",738440.800000
"i2cFAIFEV4","Offer     ","average_spend ",66761.530000
"i2cBRAUNV4","PHILIPS   ","sales_growth  ",-0.256000
"i2cFAIDADWV4","Offer           ","sales_growth  ",-0.078000
"i2cLENUNV4","Persil Bio","average_spend ",38528.320000
"i2cLENUNV4","Persil Bio","sales_growth  ",0.250000
"i2cFAINBV4","Rest of Cat","category_share",0.372000
"i2cORALBV4","Sonicare  ","category_share",0.000000
"i2cLENORV4","Comfort   ","sales_growth  ",-0.144000
"i2cFAINBV4","JS              ","category_share",0.115000
"i2cLENORV4","JS        ","sales_growth  ",0.010000
"i2cFLASHV4","JS                      ","average_spend ",372209.940000
"i2c1509022a","Aisle     ","average_spend ",347148.340000
"i2cFAIDHDWV4","Brand                   ","sales_growth  ",-0.038000
"i2cBRAUNV4","REMINGTON ","sales_growth  ",-0.201000
"i2cBRAUNV4","BABYLISS  ","category_share",0.156000
"i2cARIALV4","Offer           ","sales_growth  ",-0.028000
"i2cFAIDADWV4","Finish Quantum","sales_growth  ",-0.096000
"i2cFABREV4","Aisle       ","average_spend ",569971.440000
"i2c1509022a","Rest of Cat","sales_growth  ",-0.133000
"i2cORALBV4","Colgate   ","sales_growth  ",0.274000
"i2cFLASHV4","Rest of Cat","average_spend ",990252.100000
"i2cARIALV4","JS                      ","average_spend ",273098.750000
"i2cLENUNV4","Offer     ","sales_growth  ",0.926000
"i2cFABREV4","Rest of Cat","sales_growth  ",-0.033000
"i2c1509022a","Offer       ","average_spend ",6243.960000
"i2cBRAUNV4","Aisle       ","sales_growth  ",-0.300000
"i2cLENUNV4","Rest of Cat","average_spend ",1017837.610000
"i2c1507212a","Aisle     ","sales_growth  ",0.112000
"ALAN_TEST","Gallo         ","sales_growth  ",0.098000
"ALAN_TEST","Rest of Cat","average_spend ",1957788.480000
"i2c1509111a","Brand                         ","sales_growth  ",-0.181000
"i2cLYNX555","Total Body Sprays             ","average_spend ",135007.920000
"ALAN_TEST","Offer         ","category_share",0.026000
"i2cLYNX555","Offer                         ","average_spend ",1992.510000
"i2c1509111a","JS        ","sales_growth  ",-0.173000
"i2c1509101a","Lucozadeenergy","average_spend ",386395.470000
"i2c1509067a","Brand               ","category_share",0.055000
"i2c1510007a","Aisle           ","average_spend ",60256.950000
"i2c1508137a","Wolf Blass  ","sales_growth  ",-0.131000
"i2c1508043a","Offer     ","sales_growth  ",0.000000
"i2c1507076a","Aisle         ","sales_growth  ",0.136000
"i2c1508137a","Offer     ","sales_growth  ",0.000000
"i2c1507076a","Offer         ","sales_growth  ",0.077000
"i2c1508043a","Rest of Cat","average_spend ",370221.750000
"i2c1507076a","SAN PELLIGRINO","sales_growth  ",0.107000
"i2c1510006a","Brand           ","average_spend ",1422.460000
"i2c1509048a","Rest of Cat","category_share",0.057000
"i2c1510006a","Rest of Cat","sales_growth  ",1.976000
"i2c1509048a","JS        ","average_spend ",2445.450000
"i2c1510006a","Pataks       ","sales_growth  ",-0.130000
"i2c1507076a","HIGHLAND      ","sales_growth  ",0.199000
"i2c1507076a","JS            ","category_share",0.429000
"i2c1508043a","Snackajack","sales_growth  ",0.079000
"i2c1507076a","BUXTON        ","category_share",0.015000
"i2c1508137a","Rest of Cat","average_spend ",7902221.230000
"i2c1507076a","Brand     ","category_share",0.011000
"i2c1508043a","Brand     ","sales_growth  ",-0.012000
"i2c1508137a","JS          ","category_share",0.314000
"i2c1507151a","Mini cheddars ","sales_growth  ",-0.163000
"i2c1510008a","JS        ","category_share",0.104000
"i2c1508107a","Heinz     ","sales_growth  ",-0.048000
"i2c1510008a","Nakd      ","sales_growth  ",0.255000
"i2c1508252a","Aisle     ","average_spend ",1595342.680000
"i2c1510008a","Brand     ","sales_growth  ",0.242000
"i2c1510054a","Thorntons ","sales_growth  ",-0.389000
"i2c1510145a","JS        ","average_spend ",874388.120000
"i2c1510054a","Rest of Cat","average_spend ",2055171.360000
"i2c1510145a","Brand     ","sales_growth  ",-0.064000
"i2cNEW-TOOL","Offer     ","sales_growth  ",-0.094000
"i2cNEW-TOOL","Brand     ","sales_growth  ",0.001000
"i2c1509111a2","Sainsburys other     ","average_spend ",232536.200000
"i2c1509111a2","Rest of Cat","average_spend ",16015.480000
"i2c1508206a","Aisle     ","sales_growth  ",-0.209000
"i2c1508206a","Crusha    ","average_spend ",9858.050000
"i2c1508118a","OralB     ","average_spend ",5796.210000
"i2c1508040a","Brand     ","sales_growth  ",0.012000
"i2c1509134a","Brand     ","category_share",0.204000
"i2c1509030a","TTD            ","sales_growth  ",-0.520000
"i2c1509134a","Rest of Cat","sales_growth  ",-0.857000
"i2c1508118a","JS        ","category_share",0.076000
"i2c1509134a","Aisle        ","average_spend ",836050.840000
"i2c1508040a","Aisle        ","category_share",1.000000
"i2c1509030a","Offer     ","category_share",0.006000
"i2c1507204a","JS                  ","category_share",0.728000
"i2c1509107aF","Aisle     ","sales_growth  ",-0.009000
"i2c1509107a4","Brand     ","category_share",0.285000
"i2c1509107a5","Offer     ","category_share",0.100000
"i2c1510051a","JS           ","average_spend ",18363.900000
"i2cLYNX444","Total Body Sprays             ","average_spend ",135007.920000
"i2cLYNX444","Total APA                     ","category_share",0.332000
"i2c1504028aM","JS        ","average_spend ",41710.110000
"i2c1506058aM","Offer       ","sales_growth  ",0.133000
"i2c1505074aM","Offer     ","sales_growth  ",3.106000
"i2c1535KE0","Aisle     ","category_share",1.000000
"i2c1507192a","Brand     ","sales_growth  ",0.056000
"i2c1516KC0M","JOHNSONS  ","category_share",0.197000
"i2c1516KC0M","Brand     ","average_spend ",89948.020000
"i2c1504091aM","Aisle     ","average_spend ",514123.800000
"i2c1504050aM","AMOY       ","sales_growth  ",-344.000000
"i2c1504091aM","Rest of Cat","average_spend ",84089.240000
"i2c1507074aM","JS         ","sales_growth  ",0.157000
"i2c1505029aM","Brand      ","category_share",0.110000
"i2c1505074aM","Rest of Cat","category_share",0.006000
"i2c1506014aM","JS         ","category_share",0.300000
"i2c1504050aM","BLUE DRAGON","sales_growth  ",-0.314000
"i2c1537AH0a","Offer     ","sales_growth  ",-0.312000
"i2c1504021aM","Rest of Cat","category_share",0.268000
"i2c1505029aM","JS        ","category_share",0.171000
"i2c1506063aM","Rest of Cat","category_share",0.452000
"i2c1508013a","Rest of Cat","average_spend ",1700243.820000
"i2c1509002a","Aisle     ","category_share",1.000000
"i2c1508265a","Rest of Cat","sales_growth  ",0.090000
"i2c1508061a","Brand     ","average_spend ",71164.180000
"i2c1508265a","Others      ","category_share",0.039000
"i2c1504065aM","Brand     ","category_share",0.781000
"i2c1504091aM","Hilife    ","average_spend ",17894.880000
"i2c1506014aM","Brand      ","category_share",0.153000
"i2c1508061a","Aisle     ","sales_growth  ",0.025000
"i2c1508061a","Offer     ","sales_growth  ",0.000000
"i2c1506063aM","Aisle      ","category_share",1.000000
"i2c1505074aM","CAMPBELLS     ","average_spend ",0.540000
"i2c1506032M1","JS        ","category_share",0.437000
"i2cLYNX777","Total Body Sprays             ","average_spend ",135007.990000
"i2cLYNX777","Offer                         ","category_share",0.000000
"i2cLYNX777","Total Roll-On                 ","category_share",0.066000
"i2c1509018a","Galaxy    ","average_spend ",292.180000
"i2c1509018a","Offer     ","sales_growth  ",0.000000
"i2c1508098a","Aisle               ","average_spend ",135760.870000
"i2c1509018a","Brand     ","sales_growth  ",0.204000
"i2c1507156a","Cushelle  ","category_share",0.030000
"i2c1507156a","Brand         ","sales_growth  ",-0.022000
"i2c1507156a","JS            ","sales_growth  ",0.003000
"i2c1510047a","JS            ","sales_growth  ",-0.925000
"i2c1508257a","JS              ","category_share",0.125000
"i2c1508257aS","Rest of Cat","sales_growth  ",-0.198000
"i2c1508257a","Offer           ","average_spend ",168676.730000
"i2c1508257aS","Brand                 ","category_share",0.004000
"i2c1508281a","Thorntons ","sales_growth  ",0.835000
"i2c1509107a1","Brand         ","sales_growth  ",0.264000
"i2c1509107a1","JS            ","category_share",0.111000
"i2c15FAINB","Brand         ","sales_growth  ",-0.046000
"i2c1510074a","JS            ","category_share",0.189000
"i2c1510074a","Jack Daniels  ","average_spend ",119783.270000
"i2cLYNX222","Total Roll-On                 ","sales_growth  ",-0.016000
"i2cLYNX111","JS                            ","average_spend ",25954.980000
"i2cLYNX222","JS                            ","average_spend ",25954.980000
"i2cLYNX111","Brand                         ","average_spend ",150465.740000
"i2cLYNX111","Total Roll-On                 ","average_spend ",56166.270000
"i2c1512046a","Brand                         ","category_share",0.018000
"i2c1508146a","JS                    ","category_share",0.023000
"i2c1508146a","Air Wick Standard     ","category_share",0.101000
"i2c1508146a","Air Wick Colour Change","sales_growth  ",-0.190000
"i2c1504064aM","Brand     ","average_spend ",29579.290000
"i2c1510003aV","Rest of Cat","average_spend ",67113.430000
"i2c1504064aM","Rest of Cat","category_share",0.985000
"i2c1510003aG","Aisle     ","sales_growth  ",-0.023000
"i2c1507187a","Sensodyne ","average_spend ",235489.920000
"i2c1510003a2","Brand          ","sales_growth  ",-0.088000
"i2c1510003aG","Brand     ","sales_growth  ",-0.023000
"i2c1507210a","JS              ","category_share",0.202000
"i2c1510003a3","Rest of Cat","category_share",0.548000
"i2c1507095a","Radox     ","average_spend ",136247.830000
"i2c1507095a","Dove      ","average_spend ",57230.030000
"i2c1509107a2","JS        ","category_share",0.115000
"i2c1504064aM","LUCKY     ","average_spend ",39076.210000
"i2c1507187a","Aisle     ","average_spend ",2080932.290000
"i2c1507187a","Corsodyl  ","category_share",0.003000
"i2c1507187a","Own Label ","category_share",0.002000
"i2c1507187a","Brand           ","average_spend ",420235.350000
"i2c1507187a","Offer          ","average_spend ",37448.340000
"i2c1509107a2","Aisle     ","sales_growth  ",0.005000
"i2c1507176a","Rekorderlig","sales_growth  ",0.143000
"i2c1508042a","Offer     ","average_spend ",91085.920000
"i2c1507030a","Offer     ","category_share",0.001000
"i2c1508203a","YooMoo      ","category_share",0.382000
"i2c1507030a","Brand     ","category_share",0.002000
"i2cHSV2","Brand     ","average_spend ",458520.000000
"i2cBRAUNV2","Aisle     ","average_spend ",149167.250000
"i2c1510061a","Rest of Cat","category_share",0.662000
"i2cFLASHV2","Aisle        ","sales_growth  ",-0.009000
"i2cFLASHV2","Offer     ","sales_growth  ",-0.025000
"i2cFAINBV2","Brand     ","average_spend ",1107415.200000
"i2cGILLEV2","JS        ","average_spend ",9222.400000
"i2cHSV2","Elvive Dandruff ","category_share",0.003000
"i2cVENUSV2","Offer        ","average_spend ",11789.250000
"i2c1509125a","Rest of Cat","sales_growth  ",-0.182000
"i2c1509125a","Brand            ","sales_growth  ",-0.302000
"i2c1510062a","Aisle         ","sales_growth  ",-0.184000
"i2c1510062a","Hennessy Cognac        ","category_share",0.011000
"i2c1510046a","Ferrero   ","sales_growth  ",-0.271000
"i2c1510003a1","Nivea     ","sales_growth  ",0.001000
"i2c1510003a1","Aisle     ","category_share",1.000000
"i2c1510013a","JS        ","sales_growth  ",-0.015000
"i2c1510003a1","Loreal    ","sales_growth  ",-0.210000
"i2c1510020a","JS        ","category_share",0.514000
"i2c1510020a","Rest of Cat","sales_growth  ",-0.018000
"i2c1510020a","Cirio       ","category_share",0.012000
"i2cLYNX666","Total Body Sprays             ","average_spend ",135007.990000
"i2c1509124a","Rest of Cat","category_share",0.738000
"i2c1511015a","AMBIENT DESSERTS","average_spend ",36257.570000
"i2c1509125a2","Aisle           ","category_share",1.000000
"i2c1508179a","Clos Monistrol  ","sales_growth  ",0.574000
"i2c1508186a","Sante Maria ","category_share",0.006000
"i2c1508186a","Offer       ","category_share",0.040000
"i2c1508186a","JS Own Label","sales_growth  ",0.140000
"TEST_JD2","OL     ","category_share",0.164000
"i2c1509004a","Brand     ","average_spend ",260055.000000
"i2cLYNX333","Total APA                     ","category_share",0.332000
"i2cLYNX333","Brand                         ","sales_growth  ",0.057000
"i2c1508250a","Grace       ","category_share",0.005000
"i2c1509116a","Brand     ","average_spend ",13428.230000
"i2c1508250a","JS           ","category_share",0.186000
"i2c1509106a2","Huggies   ","sales_growth  ",0.098000
"i2c1507141a","Offer         ","average_spend ",187336.260000
"i2c1508250a","Innocent    ","category_share",0.021000
"i2c1509106a2","Offer       ","category_share",0.025000
"i2c1508250a","Brand     ","category_share",0.004000
"i2c1509014a","Aisle        ","sales_growth  ",-0.006000
"i2c1509106a2","Brand        ","category_share",0.494000
"i2c1509070a","Edwards   ","average_spend ",97.020000
"i2c1511135a","Aisle        ","sales_growth  ",-0.144000
"i2c1511135a","Offer             ","category_share",0.008000
"i2c1511135a","Brand             ","sales_growth  ",-0.221000
"i2c1511135a","McVitiesBreakfast ","sales_growth  ",0.317000
"i2c1508186a2","Offer     ","average_spend ",8784.970000
"i2c1512022P","Bambino       ","category_share",0.000000
"i2c1510052a","Aisle          ","category_share",1.000000
"i2c1508127a","Aisle         ","sales_growth  ",-0.249000
"i2c1508127a","Glorious  ","sales_growth  ",-0.172000
"i2c1509004a2","JS          ","sales_growth  ",-0.041000
"i2c1512024a","Rest of Cat","category_share",0.011000
"i2c1511103a","Brand       ","average_spend ",20789.340000
"i2c1511005a","Kettle            ","average_spend ",33922.530000
"i2c1511005a","Rest of Cat","category_share",0.872000
"i2c1512024a","Offer                ","average_spend ",26192.210000
"i2c1511103a","Innocent    ","category_share",0.031000
"i2c1509004a2","Own Label ","category_share",0.185000
"i2c1510033a","Rest of Cat","category_share",0.048000
"i2c1511003a","Sainsburys Own-Label","category_share",0.021000
"i2c1510116a","Brand        ","category_share",0.026000
"i2c1510116a","Rest of Cat","average_spend ",125873.240000
"i2c1509131a","Rest of Cat","sales_growth  ",0.025000
"i2c1510041a","Other premium vodka","sales_growth  ",-0.193000
"i2c1509103a","Offer         ","category_share",0.053000
"i2cFAIFEV2","Offer     ","average_spend ",66761.530000
"i2cFAIFEV2","Brand     ","sales_growth  ",0.264000
"i2cLENUNV2","JS              ","category_share",0.069000
"i2cFAIDADWV2","Rest of Cat","sales_growth  ",-0.067000
"i2cLENUNV2","Rest of Cat","sales_growth  ",-0.006000
"i2cORALBV2","JS        ","sales_growth  ",0.009000
"i2cLENORV2","JS              ","category_share",0.111000
"i2cFAIDHDWV2","JS        ","category_share",0.263000
"i2c1509042a","Koppaberg  ","average_spend ",183704.810000
"i2c1512047a","Quality Street ","average_spend ",91969.010000
"i2c1512047a","Offer      ","sales_growth  ",-0.083000
"i2c1509042a","StellaCidre","sales_growth  ",-0.343000
"i2cGILLEV4","Aisle          ","sales_growth  ",-0.023000
"i2cVENUSV4","Rest of Cat","average_spend ",67113.430000
"i2c1510136a","Aisle          ","sales_growth  ",-0.039000
"i2cFLASHV4","Aisle     ","sales_growth  ",-0.009000
"i2cORALBV4","Phillips  ","category_share",0.004000
"i2cFAIDHDWV4","Aisle     ","average_spend ",419743.520000
"i2cORALBV4","Rest of Cat","sales_growth  ",0.017000
"i2cLENORV4","Offer     ","average_spend ",268974.150000
"i2c1507212a","Rest of Cat","category_share",0.616000
"i2cFAIFEV4","JS                      ","category_share",0.111000
"i2cFAIDHDWV4","Offer          ","average_spend ",36614.780000
"i2c1509022a","Lavazza     ","average_spend ",6778.390000
"i2cORALBV4","Aisle     ","category_share",1.000000
"i2cFABREV4","JS                      ","category_share",0.032000
"i2c1507212a","Johnnie Walker Red Label","average_spend ",3394.140000
"i2c1507212a","Grants 70cl             ","sales_growth  ",-0.055000
"i2cOLAYV4","Brand     ","sales_growth  ",-0.128000
"i2cLENUNV4","Aisle       ","category_share",1.000000
"i2cFAIDHDWV4","Rest of Cat","average_spend ",36039.390000
"i2cFAINBV4","Persil non bio","sales_growth  ",1.114000
"i2c1509016a2","McCain         ","category_share",0.001000
"i2cLYNX888","JS                            ","category_share",0.030000
"i2cLYNX888","Offer                         ","category_share",0.000000
"i2cLYNX888","Rest of Cat","category_share",0.396000
"TEST_JD","Offer  ","sales_growth  ",0.087000
"TEST_JD","OL     ","average_spend ",887955.000000
"TEST_JD","Brand  ","average_spend ",732025.310000
"i2cLYNX555","Total APA                     ","sales_growth  ",0.001000
"ALAN_TEST","Brand                         ","category_share",0.026000
"i2c1509111a","Offer         ","sales_growth  ",-0.189000
"i2c1509069a","Rest of Cat","average_spend ",3726.880000
"i2c1508034a","Ovaltine            ","sales_growth  ",-0.156000
"i2c1508034a","Rest of Cat","category_share",0.310000
"i2c1509067a","Aisle     ","sales_growth  ",-0.004000
"i2c1508034a","Option              ","average_spend ",32922.710000
"i2c1509101a","Offer         ","sales_growth  ",0.000000
"i2c1509010a","Rest of Cat","category_share",0.734000
"i2c1510008a","Kitkat    ","sales_growth  ",0.400000
"i2c1507151a","Brand         ","sales_growth  ",0.110000
"i2c1507151a","McCoys        ","average_spend ",97491.650000
"i2c1507151a","Rest of Cat","sales_growth  ",0.075000
"i2c1508252a","Rest of Cat","average_spend ",1229137.500000
"i2c1510008a","Nutella&go","sales_growth  ",-0.218000
"i2c1508107a","Aisle     ","category_share",1.000000
"i2c1510054a","Aisle     ","sales_growth  ",-0.514000
"i2c1510145a","Nairns    ","average_spend ",29920.840000
"i2c1510054a","JS        ","average_spend ",166440.150000
"i2c1510145a","TTD       ","sales_growth  ",0.181000
"i2cNEW-TOOL","Carlsberg ","category_share",0.009000
"i2c1509111a2","Brand                         ","average_spend ",411042.940000
"i2c1509111a2","Offer       ","sales_growth  ",-0.286000
"i2c1509111a2","Velvet               ","sales_growth  ",-0.507000
"i2c1509144a","Offer       ","average_spend ",35276.650000
"i2c1511069a","Brand                         ","category_share",0.548000
"i2c1511069a","Rest of Cat","average_spend ",3740.180000
"i2c1509111a2","Sainsburys Ultra Soft","sales_growth  ",-0.219000
"i2c1508206a","QuickMilk ","sales_growth  ",0.228000
"i2c1509107aA","Rest of Cat","sales_growth  ",0.037000
"i2c1509107a3","Aisle     ","category_share",1.000000
"i2c1509107aA","Persil Bio","average_spend ",38528.320000
"i2c1509107a5","Glade     ","category_share",0.029000
"i2c1509107a4","JS        ","average_spend ",129621.050000
"i2c1508254a","Brand     ","category_share",0.007000
"i2c1509107aF","CIF       ","sales_growth  ",-0.073000
"i2c1509061a","Brand     ","sales_growth  ",0.001000
"i2c1509134a","Thirst    ","category_share",0.082000
"i2c1509134a","Regina    ","sales_growth  ",0.012000
"i2c1508040a","Other     ","sales_growth  ",-0.058000
"i2c1509030a","JS        ","category_share",0.100000
"i2c1508118a","DRFresh   ","sales_growth  ",0.008000
"i2c1505012aM","JS        ","sales_growth  ",-0.184000
"i2c1505074aM","Aisle     ","category_share",1.000000
"i2c1504021aM","JS        ","average_spend ",911195.430000
"i2c1507173a","Brand       ","category_share",0.104000
"i2c1505074aM","AINSLEYHARRIOT","average_spend ",19134.010000
"i2c1516KC0M","Aisle     ","category_share",1.000000
"i2c1507181a","Offer     ","category_share",0.119000
"i2c1504021aM","Offer     ","sales_growth  ",-0.121000
"i2c1508204a","Aisle     ","sales_growth  ",0.082000
"i2c1508265a","Arm & Hammer","sales_growth  ",0.019000
"i2c1504028aM","EQUIP     ","average_spend ",536.950000
"i2c1504028aM","EQUIP     ","sales_growth  ",2.357000
"i2c1508013a","DORSET    ","category_share",0.058000
"i2c1504028aM","Offer     ","category_share",0.454000
"i2c1508013a","JS        ","sales_growth  ",-0.017000
"i2c1505029aM","MRSCRIMBLES","category_share",0.081000
"i2c1506014aM","Aisle      ","category_share",1.000000
"i2c1535KE0","Rest of Cat","average_spend ",164455.860000
"i2c1508265a","Brand     ","average_spend ",267176.680000
"i2c1504050aM","Brand     ","average_spend ",10159.220000
"i2c1504091aM","Brand     ","category_share",0.183000
"i2c1507074aM","Rest of Cat","sales_growth  ",-0.018000
"i2c1507074aM","Offer     ","sales_growth  ",0.000000
"i2c1516KC0M1","Aisle     ","sales_growth  ",-0.041000
"i2c1507173a","JS         ","average_spend ",50387.850000
"i2c1505029aM","SPECIALITE ","sales_growth  ",-0.135000
"i2c1504050aM","JS        ","average_spend ",270439.490000
"i2c1508265a","Aisle     ","average_spend ",2027589.420000
"i2c1510051a","JS Own Label ","category_share",0.174000
"i2c1510051a","flora        ","average_spend ",4.430000
"i2cLYNX444","JS                            ","sales_growth  ",-0.068000
"i2c1507204a","Offer     ","sales_growth  ",-0.041000
"i2c1507203a","7up       ","category_share",0.007000
"i2c1507203a","Brand               ","category_share",0.001000
"i2c1507203a","Fanta     ","sales_growth  ",0.258000
"i2cLYNX777","Aisle                         ","sales_growth  ",0.010000
"i2cLYNX777","Rest of Cat","sales_growth  ",0.016000
"i2c1508098a","Vita coco cafe latte","average_spend ",2931.640000
"i2c1508098a","Offer               ","category_share",0.083000
"i2c1509018a","McVities  ","average_spend ",22098.870000
"i2c1507156a","Velvet    ","average_spend ",35396.620000
"i2c1510047a","Brand         ","category_share",0.116000
"i2c1510047a","Mars Chocolate","sales_growth  ",-0.931000
"i2c1508257a","Rest of Cat","category_share",0.642000
"i2c1508257aS","Offer           ","sales_growth  ",-0.496000
"i2c1508281a","Aisle     ","sales_growth  ",0.187000
"i2c1509046a","JS        ","category_share",0.158000
"i2c1509046a","Brand     ","average_spend ",249984.050000
"i2c1509107a7","Aisle     ","sales_growth  ",0.034000
"i2c1509107a6","Rest of Cat","average_spend ",882081.290000
"i2c1509107aL","JS            ","sales_growth  ",0.010000
"i2c15FAINB","Offer     ","sales_growth  ",-0.059000
"i2c1507209a","JS        ","category_share",0.134000
"i2c15FAINB","JS        ","average_spend ",260767.130000
"i2cLYNX111","Aisle                         ","sales_growth  ",0.010000
"i2cLYNX222","Rest of Cat","category_share",0.396000
"i2cLYNX222","Total Body Sprays             ","average_spend ",135007.920000
"i2cLYNX222","Total Sticks Creams and Wipes ","sales_growth  ",0.004000
"i2cLYNX222","Aisle                         ","average_spend ",853938.310000
"i2c1512046a","Offer                         ","average_spend ",1400.150000
"i2c1507176a","Aisle     ","category_share",1.000000
"i2c1507030a","BLUE DRAGON","average_spend ",25528.540000
"i2c1507176a","Brand     ","average_spend ",68831.890000
"i2c1510003a3","PHILIPS   ","average_spend ",24373.040000
