MASTER_CAMPAIGN_ID,WEEK_COMMENCING,PRODUCT,METRIC,EXPOSED,CONTROL
"i2c1504021aM",2015-01-13,"Aisle      ","Known_spend",95636.510000,98294.143576
"i2c1504021aM",2015-01-13,"Brand     ","Known_spend",25510.980000,26498.409314
"i2c1504021aM",2015-01-13,"Offer       ","Known_spend",10283.910000,10716.284489
"i2c1504021aM",2015-01-13,"Aisle     ","Units      ",55200.000000,56693.856232
"i2c1504021aM",2015-01-13,"Brand                    ","Units      ",13087.000000,13566.387273
"i2c1504021aM",2015-01-13,"Offer     ","Units      ",4972.000000,5284.043400
"i2c1504028aM",2015-01-13,"Aisle     ","Known_spend",9035.860000,9165.439571
"i2c1504028aM",2015-01-13,"Brand     ","Known_spend",3242.100000,3340.137735
"i2c1504028aM",2015-01-13,"Offer      ","Known_spend",4038.940000,4172.884807
"i2c1504028aM",2015-01-13,"Aisle      ","Units      ",3114.000000,3142.497390
"i2c1504028aM",2015-01-13,"Brand                    ","Units      ",1043.000000,1034.140410
"i2c1504028aM",2015-01-13,"Offer       ","Units      ",1375.000000,1411.788474
"i2c1504050aM",2015-01-13,"Aisle     ","Known_spend",19135.040000,19286.815277
"i2c1504050aM",2015-01-13,"Brand     ","Known_spend",361.550000,399.449865
"i2c1504050aM",2015-01-13,"Offer       ","Known_spend",30.960000,19.591973
"i2c1504050aM",2015-01-13,"Aisle      ","Units      ",17985.000000,18042.949588
"i2c1504050aM",2015-01-13,"Brand     ","Units      ",175.000000,196.611136
"i2c1504050aM",2015-01-13,"Offer         ","Units      ",24.000000,15.116731
"i2c1504064aM",2015-01-13,"Aisle     ","Known_spend",2286.650000,2199.117191
"i2c1504064aM",2015-01-13,"Brand     ","Known_spend",31.000000,38.666666
"i2c1504064aM",2015-01-13,"Offer                    ","Known_spend",3.500000,3.832947
"i2c1504064aM",2015-01-13,"Aisle     ","Units      ",558.000000,487.612386
"i2c1504064aM",2015-01-13,"Brand                    ","Units      ",20.000000,16.869159
"i2c1504064aM",2015-01-13,"Offer      ","Units      ",5.000000,3.734871
"i2c1504065aM",2015-01-13,"Aisle      ","Known_spend",28466.170000,29857.448712
"i2c1504065aM",2015-01-13,"Brand     ","Known_spend",22387.090000,23547.213891
"i2c1504065aM",2015-01-13,"Offer     ","Known_spend",55.350000,38.312562
"i2c1504065aM",2015-01-13,"Aisle      ","Units      ",13923.000000,14702.730451
"i2c1504065aM",2015-01-13,"Brand     ","Units      ",10495.000000,11199.680500
"i2c1504065aM",2015-01-13,"Offer     ","Units      ",16.000000,11.205882
"i2c1504091aM",2015-01-13,"Aisle     ","Known_spend",16088.450000,16511.198946
"i2c1504091aM",2015-01-13,"Brand                    ","Known_spend",3544.130000,3509.324282
"i2c1504091aM",2015-01-13,"Offer     ","Known_spend",1264.630000,1199.932766
"i2c1504091aM",2015-01-13,"Aisle      ","Units      ",16411.000000,16597.185412
"i2c1504091aM",2015-01-13,"Brand                    ","Units      ",4088.000000,3930.688734
"i2c1504091aM",2015-01-13,"Offer                    ","Units      ",1097.000000,1143.731242
"i2c1504021aM",2015-01-20,"Aisle        ","Known_spend",94383.770000,96047.158972
"i2c1504021aM",2015-01-20,"Brand                    ","Known_spend",25037.090000,25665.497478
"i2c1504021aM",2015-01-20,"Offer       ","Known_spend",12159.540000,12662.988465
"i2c1504021aM",2015-01-20,"Aisle     ","Units      ",53312.000000,54485.317194
"i2c1504021aM",2015-01-20,"Brand                    ","Units      ",12063.000000,12479.800299
"i2c1504021aM",2015-01-20,"Offer                    ","Units      ",6347.000000,6575.349305
"i2c1504028aM",2015-01-20,"Aisle     ","Known_spend",9804.840000,9824.643898
"i2c1504028aM",2015-01-20,"Brand         ","Known_spend",3334.800000,3293.876397
"i2c1504028aM",2015-01-20,"Offer           ","Known_spend",4872.000000,4802.861590
"i2c1504028aM",2015-01-20,"Aisle     ","Units      ",3986.000000,3944.383044
"i2c1504028aM",2015-01-20,"Brand     ","Units      ",1237.000000,1219.994962
"i2c1504028aM",2015-01-20,"Offer       ","Units      ",2058.000000,1969.961180
"i2c1504050aM",2015-01-20,"Aisle       ","Known_spend",16640.490000,17036.158069
"i2c1504050aM",2015-01-20,"Brand     ","Known_spend",409.270000,348.025372
"i2c1504050aM",2015-01-20,"Offer     ","Known_spend",27.090000,19.591973
"i2c1504050aM",2015-01-20,"Aisle     ","Units      ",15425.000000,15812.989951
"i2c1504050aM",2015-01-20,"Brand     ","Units      ",203.000000,170.530066
"i2c1504050aM",2015-01-20,"Offer                    ","Units      ",21.000000,15.116731
"i2c1504064aM",2015-01-20,"Aisle        ","Known_spend",2447.190000,2469.548608
"i2c1504064aM",2015-01-20,"Brand     ","Known_spend",52.000000,43.500000
"i2c1504064aM",2015-01-20,"Offer     ","Known_spend",16.000000,16.290023
"i2c1504064aM",2015-01-20,"Aisle     ","Units      ",565.000000,567.988055
"i2c1504064aM",2015-01-20,"Brand        ","Units      ",35.000000,26.990654
"i2c1504064aM",2015-01-20,"Offer       ","Units      ",29.000000,29.878963
"i2c1504065aM",2015-01-20,"Aisle     ","Known_spend",30707.340000,31455.157456
"i2c1504065aM",2015-01-20,"Brand     ","Known_spend",25096.600000,25439.722941
"i2c1504065aM",2015-01-20,"Offer      ","Known_spend",96.500000,127.481025
"i2c1504065aM",2015-01-20,"Aisle      ","Units      ",15505.000000,15844.542553
"i2c1504065aM",2015-01-20,"Brand     ","Units      ",11125.000000,11154.631964
"i2c1504065aM",2015-01-20,"Offer       ","Units      ",38.000000,49.803921
"i2c1504091aM",2015-01-20,"Aisle     ","Known_spend",17696.130000,17632.161787
"i2c1504091aM",2015-01-20,"Brand         ","Known_spend",3382.290000,3408.040305
"i2c1504091aM",2015-01-20,"Offer                    ","Known_spend",1507.820000,1429.819289
"i2c1504091aM",2015-01-20,"Aisle      ","Units      ",16871.000000,16755.773332
"i2c1504091aM",2015-01-20,"Brand                    ","Units      ",3845.000000,3787.832133
"i2c1504091aM",2015-01-20,"Offer     ","Units      ",1158.000000,1101.689325
"i2c1504021aM",2015-01-27,"Aisle        ","Known_spend",92789.020000,94245.093184
"i2c1504021aM",2015-01-27,"Brand     ","Known_spend",23785.920000,23800.014355
"i2c1504021aM",2015-01-27,"Offer     ","Known_spend",10868.270000,10689.843552
"i2c1504021aM",2015-01-27,"Aisle     ","Units      ",52167.000000,52778.956619
"i2c1504021aM",2015-01-27,"Brand           ","Units      ",11071.000000,10971.537830
"i2c1504021aM",2015-01-27,"Offer     ","Units      ",5384.000000,5212.358737
"i2c1504028aM",2015-01-27,"Aisle     ","Known_spend",9294.850000,9288.541177
"i2c1504028aM",2015-01-27,"Brand      ","Known_spend",3586.080000,3481.840082
"i2c1504028aM",2015-01-27,"Offer     ","Known_spend",4008.700000,4164.272220
"i2c1504028aM",2015-01-27,"Aisle     ","Units      ",3876.000000,3812.259933
"i2c1504028aM",2015-01-27,"Brand                    ","Units      ",1567.000000,1513.832046
"i2c1504028aM",2015-01-27,"Offer     ","Units      ",1504.000000,1534.463794
"i2c1504050aM",2015-01-27,"Aisle      ","Known_spend",17458.420000,17343.572807
"i2c1504050aM",2015-01-27,"Brand     ","Known_spend",362.420000,457.893190
"i2c1504050aM",2015-01-27,"Offer                    ","Known_spend",56.760000,62.694313
"i2c1504050aM",2015-01-27,"Aisle     ","Units      ",14814.000000,14545.052612
"i2c1504050aM",2015-01-27,"Brand                    ","Units      ",178.000000,224.698441
"i2c1504050aM",2015-01-27,"Offer     ","Units      ",44.000000,48.373541
"i2c1504064aM",2015-01-27,"Aisle     ","Known_spend",2650.730000,2881.221354
"i2c1504064aM",2015-01-27,"Brand           ","Known_spend",72.000000,70.083334
"i2c1504064aM",2015-01-27,"Offer     ","Known_spend",23.000000,27.309745
"i2c1504064aM",2015-01-27,"Aisle     ","Units      ",676.000000,706.234203
"i2c1504064aM",2015-01-27,"Brand     ","Units      ",33.000000,45.546729
"i2c1504064aM",2015-01-27,"Offer                    ","Units      ",36.000000,43.884726
"i2c1504065aM",2015-01-27,"Aisle      ","Known_spend",31285.870000,31651.009047
"i2c1504065aM",2015-01-27,"Brand     ","Known_spend",25726.520000,25903.530918
"i2c1504065aM",2015-01-27,"Offer     ","Known_spend",111.680000,98.839970
"i2c1504065aM",2015-01-27,"Aisle     ","Units      ",15847.000000,16029.947712
"i2c1504065aM",2015-01-27,"Brand      ","Units      ",11431.000000,11447.447452
"i2c1504065aM",2015-01-27,"Offer                    ","Units      ",46.000000,38.598039
"i2c1504091aM",2015-01-27,"Aisle      ","Known_spend",17552.120000,17787.144757
"i2c1504091aM",2015-01-27,"Brand      ","Known_spend",3471.780000,3363.253779
"i2c1504091aM",2015-01-27,"Offer                    ","Known_spend",1494.500000,1506.352878
"i2c1504091aM",2015-01-27,"Aisle     ","Units      ",16914.000000,17221.435950
"i2c1504091aM",2015-01-27,"Brand                    ","Units      ",3737.000000,3807.021826
"i2c1504091aM",2015-01-27,"Offer       ","Units      ",1054.000000,1083.534861
"i2c1504021aM",2015-02-03,"Aisle           ","Known_spend",91751.510000,91467.417930
"i2c1504021aM",2015-02-03,"Brand     ","Known_spend",22941.840000,23079.257461
"i2c1504021aM",2015-02-03,"Offer                    ","Known_spend",10132.610000,10476.703325
"i2c1504021aM",2015-02-03,"Aisle        ","Units      ",50902.000000,50642.605735
"i2c1504021aM",2015-02-03,"Brand                    ","Units      ",10495.000000,10511.981320
"i2c1504021aM",2015-02-03,"Offer          ","Units      ",4899.000000,5021.854293
"i2c1504028aM",2015-02-03,"Aisle     ","Known_spend",9372.650000,9208.980019
"i2c1504028aM",2015-02-03,"Brand     ","Known_spend",3483.540000,3346.377592
"i2c1504028aM",2015-02-03,"Offer                    ","Known_spend",4242.800000,4143.222611
"i2c1504028aM",2015-02-03,"Aisle       ","Units      ",3814.000000,3743.149382
"i2c1504028aM",2015-02-03,"Brand     ","Units      ",1464.000000,1450.496137
"i2c1504028aM",2015-02-03,"Offer                    ","Units      ",1578.000000,1517.084791
"i2c1504050aM",2015-02-03,"Aisle     ","Known_spend",17041.610000,16998.189941
"i2c1504050aM",2015-02-03,"Brand         ","Known_spend",367.400000,362.937871
"i2c1504050aM",2015-02-03,"Offer     ","Known_spend",55.470000,57.469788
"i2c1504050aM",2015-02-03,"Aisle      ","Units      ",14295.000000,14177.753304
"i2c1504050aM",2015-02-03,"Brand                    ","Units      ",180.000000,177.551894
"i2c1504050aM",2015-02-03,"Offer      ","Units      ",43.000000,44.342413
"i2c1504064aM",2015-02-03,"Aisle     ","Known_spend",2298.450000,2527.552323
"i2c1504064aM",2015-02-03,"Brand      ","Known_spend",69.000000,67.666667
"i2c1504064aM",2015-02-03,"Offer         ","Known_spend",22.000000,17.248260
"i2c1504064aM",2015-02-03,"Aisle           ","Units      ",883.000000,846.623703
"i2c1504064aM",2015-02-03,"Brand     ","Units      ",50.000000,38.799065
"i2c1504064aM",2015-02-03,"Offer      ","Units      ",42.000000,28.945245
"i2c1504065aM",2015-02-03,"Aisle       ","Known_spend",30075.450000,30270.113331
"i2c1504065aM",2015-02-03,"Brand       ","Known_spend",24717.940000,24784.785475
"i2c1504065aM",2015-02-03,"Offer                    ","Known_spend",69.000000,107.532736
"i2c1504065aM",2015-02-03,"Aisle      ","Units      ",15186.000000,15361.273367
"i2c1504065aM",2015-02-03,"Brand         ","Units      ",10982.000000,10983.652290
"i2c1504065aM",2015-02-03,"Offer       ","Units      ",27.000000,41.088235
"i2c1504091aM",2015-02-03,"Aisle      ","Known_spend",16964.890000,17344.277447
"i2c1504091aM",2015-02-03,"Brand     ","Known_spend",3089.730000,3197.040054
"i2c1504091aM",2015-02-03,"Offer     ","Known_spend",1522.470000,1444.136697
"i2c1504091aM",2015-02-03,"Aisle     ","Units      ",16172.000000,16543.649363
"i2c1504091aM",2015-02-03,"Brand     ","Units      ",3488.000000,3651.372095
"i2c1504091aM",2015-02-03,"Offer     ","Units      ",1079.000000,991.807042
"i2c1505012aM",2015-02-09,"Aisle     ","Known_spend",5685.910000,5843.120835
"i2c1505012aM",2015-02-09,"Brand     ","Known_spend",1912.760000,1962.879264
"i2c1505012aM",2015-02-09,"Offer                    ","Known_spend",348.860000,320.618540
"i2c1505012aM",2015-02-09,"Aisle     ","Units      ",4341.000000,4459.502149
"i2c1505012aM",2015-02-09,"Brand       ","Units      ",1195.000000,1230.513616
"i2c1505012aM",2015-02-09,"Offer         ","Units      ",221.000000,204.380683
"i2c1505029aM",2015-02-09,"Aisle     ","Known_spend",5328.790000,5661.949636
"i2c1505029aM",2015-02-09,"Brand       ","Known_spend",584.450000,641.017812
"i2c1505029aM",2015-02-09,"Offer                    ","Known_spend",584.450000,641.017812
"i2c1505029aM",2015-02-09,"Aisle      ","Units      ",4067.000000,4407.131912
"i2c1505029aM",2015-02-09,"Brand         ","Units      ",324.000000,346.427202
"i2c1505029aM",2015-02-09,"Offer     ","Units      ",324.000000,346.427202
"i2c1505074aM",2015-02-09,"Aisle      ","Known_spend",7338.080000,7353.308309
"i2c1505074aM",2015-02-09,"Brand     ","Known_spend",1188.410000,1212.733306
"i2c1505074aM",2015-02-09,"Offer     ","Known_spend",996.050000,1006.464730
"i2c1505074aM",2015-02-09,"Aisle         ","Units      ",7960.000000,8155.250198
"i2c1505074aM",2015-02-09,"Brand     ","Units      ",1195.000000,1241.349772
"i2c1505074aM",2015-02-09,"Offer     ","Units      ",875.000000,895.430243
"i2c1504021aM",2015-02-10,"Aisle     ","Known_spend",90065.130000,89505.767983
"i2c1504021aM",2015-02-10,"Brand       ","Known_spend",23456.390000,23194.209259
"i2c1504021aM",2015-02-10,"Offer     ","Known_spend",9578.860000,9491.011901
"i2c1504021aM",2015-02-10,"Aisle     ","Units      ",48968.000000,48651.677364
"i2c1504021aM",2015-02-10,"Brand     ","Units      ",10483.000000,10335.535545
"i2c1504021aM",2015-02-10,"Offer     ","Units      ",4254.000000,4217.611299
"i2c1504028aM",2015-02-10,"Aisle      ","Known_spend",8709.970000,9003.560667
"i2c1504028aM",2015-02-10,"Brand      ","Known_spend",3377.880000,3518.415242
"i2c1504028aM",2015-02-10,"Offer      ","Known_spend",3690.500000,3888.638991
"i2c1504028aM",2015-02-10,"Aisle      ","Units      ",3444.000000,3550.046373
"i2c1504028aM",2015-02-10,"Brand     ","Units      ",1345.000000,1401.696339
"i2c1504028aM",2015-02-10,"Offer     ","Units      ",1328.000000,1423.033712
"i2c1504050aM",2015-02-10,"Aisle        ","Known_spend",17485.320000,17886.853273
"i2c1504050aM",2015-02-10,"Brand     ","Known_spend",308.170000,379.821275
"i2c1504050aM",2015-02-10,"Offer     ","Known_spend",47.730000,36.571683
"i2c1504050aM",2015-02-10,"Aisle        ","Units      ",15961.000000,16262.805816
"i2c1504050aM",2015-02-10,"Brand      ","Units      ",157.000000,194.604899
"i2c1504050aM",2015-02-10,"Offer                    ","Units      ",37.000000,28.217899
"i2c1504064aM",2015-02-10,"Aisle     ","Known_spend",2467.450000,2653.991700
"i2c1504064aM",2015-02-10,"Brand                    ","Known_spend",52.000000,56.791667
"i2c1504064aM",2015-02-10,"Offer     ","Known_spend",22.500000,12.936195
"i2c1504064aM",2015-02-10,"Aisle     ","Units      ",902.000000,1007.375039
"i2c1504064aM",2015-02-10,"Brand       ","Units      ",36.000000,38.799065
"i2c1504064aM",2015-02-10,"Offer     ","Units      ",38.000000,23.342939
"i2c1504065aM",2015-02-10,"Aisle      ","Known_spend",29808.790000,29764.375776
"i2c1504065aM",2015-02-10,"Brand     ","Known_spend",25032.420000,25302.352895
"i2c1504065aM",2015-02-10,"Offer       ","Known_spend",51.950000,51.383906
"i2c1504065aM",2015-02-10,"Aisle     ","Units      ",16515.000000,16408.863174
"i2c1504065aM",2015-02-10,"Brand                    ","Units      ",13406.000000,13548.347387
"i2c1504065aM",2015-02-10,"Offer     ","Units      ",16.000000,14.941176
"i2c1504091aM",2015-02-10,"Aisle     ","Known_spend",17118.840000,17469.437390
"i2c1504091aM",2015-02-10,"Brand       ","Known_spend",3391.940000,3533.378289
"i2c1504091aM",2015-02-10,"Offer         ","Known_spend",1375.170000,1459.400058
"i2c1504091aM",2015-02-10,"Aisle     ","Units      ",15086.000000,15664.850063
"i2c1504091aM",2015-02-10,"Brand                    ","Units      ",3941.000000,4144.973638
"i2c1504091aM",2015-02-10,"Offer     ","Units      ",1265.000000,1235.459061
"i2c1505012aM",2015-02-16,"Aisle      ","Known_spend",6445.930000,6389.691690
"i2c1505012aM",2015-02-16,"Brand     ","Known_spend",2150.660000,2282.133510
"i2c1505012aM",2015-02-16,"Offer     ","Known_spend",397.500000,340.025085
"i2c1505012aM",2015-02-16,"Aisle           ","Units      ",4893.000000,4905.251123
"i2c1505012aM",2015-02-16,"Brand      ","Units      ",1339.000000,1437.280248
"i2c1505012aM",2015-02-16,"Offer     ","Units      ",249.000000,218.475903
"i2c1505029aM",2015-02-16,"Aisle     ","Known_spend",5182.190000,5535.408252
"i2c1505029aM",2015-02-16,"Brand     ","Known_spend",564.250000,632.051240
"i2c1505029aM",2015-02-16,"Offer                    ","Known_spend",564.250000,632.051240
"i2c1505029aM",2015-02-16,"Aisle      ","Units      ",3944.000000,4211.392538
"i2c1505029aM",2015-02-16,"Brand                    ","Units      ",303.000000,335.152944
"i2c1505029aM",2015-02-16,"Offer     ","Units      ",303.000000,335.152944
"i2c1505074aM",2015-02-16,"Aisle      ","Known_spend",7578.560000,7553.521763
"i2c1505074aM",2015-02-16,"Brand           ","Known_spend",1069.900000,1073.200938
"i2c1505074aM",2015-02-16,"Offer                    ","Known_spend",912.550000,905.362163
"i2c1505074aM",2015-02-16,"Aisle     ","Units      ",8475.000000,8535.097426
"i2c1505074aM",2015-02-16,"Brand     ","Units      ",1020.000000,1037.103817
"i2c1505074aM",2015-02-16,"Offer                    ","Units      ",757.000000,751.719216
"i2c1504021aM",2015-02-17,"Aisle     ","Known_spend",96326.940000,96359.242462
"i2c1504021aM",2015-02-17,"Brand       ","Known_spend",24473.330000,24915.238262
"i2c1504021aM",2015-02-17,"Offer           ","Known_spend",9477.560000,9559.682675
"i2c1504021aM",2015-02-17,"Aisle       ","Units      ",52145.000000,51932.576666
"i2c1504021aM",2015-02-17,"Brand                    ","Units      ",10855.000000,10984.497123
"i2c1504021aM",2015-02-17,"Offer                    ","Units      ",3994.000000,3961.314083
"i2c1504028aM",2015-02-17,"Aisle      ","Known_spend",8269.590000,8615.963018
"i2c1504028aM",2015-02-17,"Brand     ","Known_spend",3240.600000,3339.667345
"i2c1504028aM",2015-02-17,"Offer     ","Known_spend",3535.400000,3686.978656
"i2c1504028aM",2015-02-17,"Aisle     ","Units      ",3200.000000,3348.812711
"i2c1504028aM",2015-02-17,"Brand     ","Units      ",1344.000000,1388.198522
"i2c1504028aM",2015-02-17,"Offer       ","Units      ",1122.000000,1186.883721
"i2c1504050aM",2015-02-17,"Aisle     ","Known_spend",19345.950000,19153.619308
"i2c1504050aM",2015-02-17,"Brand                    ","Known_spend",351.660000,399.228642
"i2c1504050aM",2015-02-17,"Offer      ","Known_spend",48.580000,50.939130
"i2c1504050aM",2015-02-17,"Aisle     ","Units      ",17880.000000,17697.788867
"i2c1504050aM",2015-02-17,"Brand     ","Units      ",181.000000,205.639199
"i2c1504050aM",2015-02-17,"Offer      ","Units      ",38.000000,39.303502
"i2c1504064aM",2015-02-17,"Aisle         ","Known_spend",2547.000000,2685.443249
"i2c1504064aM",2015-02-17,"Brand                    ","Known_spend",61.500000,30.812500
"i2c1504064aM",2015-02-17,"Offer                    ","Known_spend",35.000000,20.122970
"i2c1504064aM",2015-02-17,"Aisle     ","Units      ",950.000000,915.210940
"i2c1504064aM",2015-02-17,"Brand     ","Units      ",35.000000,23.616822
"i2c1504064aM",2015-02-17,"Offer                    ","Units      ",43.000000,30.812680
"i2c1504065aM",2015-02-17,"Aisle     ","Known_spend",29696.810000,29953.985747
"i2c1504065aM",2015-02-17,"Brand       ","Known_spend",25109.470000,25511.416220
"i2c1504065aM",2015-02-17,"Offer      ","Known_spend",38.500000,43.592612
"i2c1504065aM",2015-02-17,"Aisle     ","Units      ",16644.000000,16998.512370
"i2c1504065aM",2015-02-17,"Brand     ","Units      ",13721.000000,14325.434643
"i2c1504065aM",2015-02-17,"Offer     ","Units      ",11.000000,12.450980
"i2c1504091aM",2015-02-17,"Aisle     ","Known_spend",18354.140000,18124.133632
"i2c1504091aM",2015-02-17,"Brand                    ","Known_spend",3669.460000,3827.533618
"i2c1504091aM",2015-02-17,"Offer         ","Known_spend",1346.210000,1336.199406
"i2c1504091aM",2015-02-17,"Aisle      ","Units      ",16071.000000,16076.976630
"i2c1504091aM",2015-02-17,"Brand         ","Units      ",4173.000000,4456.273098
"i2c1504091aM",2015-02-17,"Offer     ","Units      ",1265.000000,1331.008873
"i2c1505012aM",2015-02-23,"Aisle     ","Known_spend",7253.660000,7329.094716
"i2c1505012aM",2015-02-23,"Brand     ","Known_spend",2506.670000,2448.388558
"i2c1505012aM",2015-02-23,"Offer                    ","Known_spend",477.930000,426.263040
"i2c1505012aM",2015-02-23,"Aisle        ","Units      ",5584.000000,5617.644517
"i2c1505012aM",2015-02-23,"Brand      ","Units      ",1572.000000,1542.176491
"i2c1505012aM",2015-02-23,"Offer     ","Units      ",304.000000,265.795569
"i2c1505029aM",2015-02-23,"Aisle     ","Known_spend",5545.640000,6050.017164
"i2c1505029aM",2015-02-23,"Brand      ","Known_spend",685.000000,676.587264
"i2c1505029aM",2015-02-23,"Offer           ","Known_spend",685.000000,676.587264
"i2c1505029aM",2015-02-23,"Aisle      ","Units      ",4185.000000,4619.848680
"i2c1505029aM",2015-02-23,"Brand     ","Units      ",371.000000,361.801190
"i2c1505029aM",2015-02-23,"Offer     ","Units      ",371.000000,361.801190
"i2c1505074aM",2015-02-23,"Aisle     ","Known_spend",7852.230000,7825.940780
"i2c1505074aM",2015-02-23,"Brand      ","Known_spend",1200.200000,1156.978308
"i2c1505074aM",2015-02-23,"Offer                    ","Known_spend",1019.020000,973.986809
"i2c1505074aM",2015-02-23,"Aisle     ","Units      ",8645.000000,8690.625424
"i2c1505074aM",2015-02-23,"Brand                    ","Units      ",1155.000000,1116.474006
"i2c1505074aM",2015-02-23,"Offer     ","Units      ",847.000000,809.002632
"i2c1504021aM",2015-02-24,"Aisle     ","Known_spend",102923.180000,102131.279176
"i2c1504021aM",2015-02-24,"Brand           ","Known_spend",26130.080000,26191.206223
"i2c1504021aM",2015-02-24,"Offer     ","Known_spend",10368.560000,10249.536260
"i2c1504021aM",2015-02-24,"Aisle     ","Units      ",55770.000000,55249.046942
"i2c1504021aM",2015-02-24,"Brand     ","Units      ",11574.000000,11488.912728
"i2c1504021aM",2015-02-24,"Offer                    ","Units      ",4318.000000,4214.665355
"i2c1504028aM",2015-02-24,"Aisle     ","Known_spend",9257.430000,9019.915122
"i2c1504028aM",2015-02-24,"Brand         ","Known_spend",3886.200000,3655.778489
"i2c1504028aM",2015-02-24,"Offer     ","Known_spend",3908.800000,3860.041955
"i2c1504028aM",2015-02-24,"Aisle        ","Units      ",3401.000000,3307.143114
"i2c1504028aM",2015-02-24,"Brand       ","Units      ",1507.000000,1438.036614
"i2c1504028aM",2015-02-24,"Offer     ","Units      ",1239.000000,1214.485668
"i2c1504050aM",2015-02-24,"Aisle       ","Known_spend",18203.710000,18771.283118
"i2c1504050aM",2015-02-24,"Brand     ","Known_spend",381.330000,414.855091
"i2c1504050aM",2015-02-24,"Offer      ","Known_spend",47.730000,52.245262
"i2c1504050aM",2015-02-24,"Aisle     ","Units      ",16571.000000,17265.080093
"i2c1504050aM",2015-02-24,"Brand     ","Units      ",196.000000,212.661025
"i2c1504050aM",2015-02-24,"Offer                    ","Units      ",37.000000,40.311284
"i2c1504064aM",2015-02-24,"Aisle     ","Known_spend",3511.770000,3124.809965
"i2c1504064aM",2015-02-24,"Brand     ","Known_spend",50.000000,45.916666
"i2c1504064aM",2015-02-24,"Offer     ","Known_spend",19.500000,13.894432
"i2c1504064aM",2015-02-24,"Aisle     ","Units      ",938.000000,969.866395
"i2c1504064aM",2015-02-24,"Brand      ","Units      ",33.000000,33.738318
"i2c1504064aM",2015-02-24,"Offer     ","Units      ",34.000000,23.342939
"i2c1504065aM",2015-02-24,"Aisle       ","Known_spend",30284.860000,30562.720415
"i2c1504065aM",2015-02-24,"Brand        ","Known_spend",25247.010000,26158.159867
"i2c1504065aM",2015-02-24,"Offer       ","Known_spend",47.040000,32.002257
"i2c1504065aM",2015-02-24,"Aisle     ","Units      ",17047.000000,17193.035815
"i2c1504065aM",2015-02-24,"Brand                    ","Units      ",13935.000000,14540.439023
"i2c1504065aM",2015-02-24,"Offer     ","Units      ",14.000000,8.715686
"i2c1504091aM",2015-02-24,"Aisle      ","Known_spend",18052.130000,18355.573493
"i2c1504091aM",2015-02-24,"Brand     ","Known_spend",3771.760000,3785.211422
"i2c1504091aM",2015-02-24,"Offer      ","Known_spend",1396.370000,1397.193731
"i2c1504091aM",2015-02-24,"Aisle     ","Units      ",16075.000000,16172.937474
"i2c1504091aM",2015-02-24,"Brand       ","Units      ",4488.000000,4310.218214
"i2c1504091aM",2015-02-24,"Offer     ","Units      ",1232.000000,1217.304597
"i2c1505012aM",2015-03-02,"Aisle     ","Known_spend",7279.830000,7438.144717
"i2c1505012aM",2015-03-02,"Brand     ","Known_spend",2405.800000,2365.040270
"i2c1505012aM",2015-03-02,"Offer                    ","Known_spend",407.000000,420.074576
"i2c1505012aM",2015-03-02,"Aisle     ","Units      ",5619.000000,5729.333312
"i2c1505012aM",2015-03-02,"Brand          ","Units      ",1508.000000,1498.805929
"i2c1505012aM",2015-03-02,"Offer     ","Units      ",254.000000,265.795569
"i2c1505029aM",2015-03-02,"Aisle      ","Known_spend",8133.060000,7813.500828
"i2c1505029aM",2015-03-02,"Brand                    ","Known_spend",1725.950000,1640.995363
"i2c1505029aM",2015-03-02,"Offer                    ","Known_spend",1725.950000,1640.995363
"i2c1505029aM",2015-03-02,"Aisle     ","Units      ",6449.000000,6146.815527
"i2c1505029aM",2015-03-02,"Brand      ","Units      ",1084.000000,1034.156945
"i2c1505029aM",2015-03-02,"Offer                    ","Units      ",1084.000000,1034.156945
"i2c1505074aM",2015-03-02,"Aisle      ","Known_spend",7222.850000,6962.134515
"i2c1505074aM",2015-03-02,"Brand                    ","Known_spend",1700.650000,1551.123100
"i2c1505074aM",2015-03-02,"Offer       ","Known_spend",1467.450000,1379.730276
"i2c1505074aM",2015-03-02,"Aisle     ","Units      ",8079.000000,7664.738817
"i2c1505074aM",2015-03-02,"Brand                    ","Units      ",1879.000000,1658.307837
"i2c1505074aM",2015-03-02,"Offer                    ","Units      ",1426.000000,1337.618017
"i2c1504021aM",2015-03-03,"Aisle     ","Known_spend",100624.790000,101052.991370
"i2c1504021aM",2015-03-03,"Brand     ","Known_spend",25247.280000,25709.184575
"i2c1504021aM",2015-03-03,"Offer     ","Known_spend",10374.700000,10787.264864
"i2c1504021aM",2015-03-03,"Aisle     ","Units      ",55634.000000,55286.710327
"i2c1504021aM",2015-03-03,"Brand     ","Units      ",11228.000000,11379.257162
"i2c1504021aM",2015-03-03,"Offer     ","Units      ",4630.000000,4779.304818
"i2c1504028aM",2015-03-03,"Aisle      ","Known_spend",9005.440000,8675.585183
"i2c1504028aM",2015-03-03,"Brand     ","Known_spend",3540.950000,3378.642450
"i2c1504028aM",2015-03-03,"Offer     ","Known_spend",3977.100000,3821.493272
"i2c1504028aM",2015-03-03,"Aisle     ","Units      ",3291.000000,3175.020002
"i2c1504028aM",2015-03-03,"Brand      ","Units      ",1392.000000,1312.403091
"i2c1504028aM",2015-03-03,"Offer      ","Units      ",1248.000000,1212.441080
